date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:45:55	89861/89861	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Mar%202011%2000:48:30%20GMT	http://www.guidetypo3.com/uploads/pics/typo3-web-service-iphone.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/typo3-web-service-iphone.png	(from http://www.guidetypo3.com/page/3.html)
14:45:57	22141/22141	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:44%20GMT	http://www.guidetypo3.com/actualite/article/referencement-des-articles-tt-news.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/referencement-des-articles-tt-news.html	(from http://www.guidetypo3.com/page/3.html)
14:45:57	25751/25751	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:48:33%20GMT	http://www.guidetypo3.com/uploads/pics/typo3_backendAdmin.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/typo3_backendAdmin.jpg	(from http://www.guidetypo3.com/page/3.html)
14:45:59	18402/18402	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:48:15%20GMT	http://www.guidetypo3.com/uploads/pics/keywords.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/keywords.jpg	(from http://www.guidetypo3.com/page/3.html)
14:46:01	21363/21363	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:48%20GMT	http://www.guidetypo3.com/actualite/article/referencement-avec-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/referencement-avec-typo3.html	(from http://www.guidetypo3.com/page/4.html)
14:46:03	20229/20229	---M--	200	added ('OK')	image/jpeg	date:Fri,%2004%20Mar%202011%2000:48:17%20GMT	http://www.guidetypo3.com/uploads/pics/metadata.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/metadata.jpg	(from http://www.guidetypo3.com/page/4.html)
14:46:03	5782/5782	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Mar%202011%2000:48:20%20GMT	http://www.guidetypo3.com/uploads/pics/pagetree-with-id.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/pagetree-with-id.png	(from http://www.guidetypo3.com/page/4.html)
14:46:03	115641/115641	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Mar%202011%2000:48:31%20GMT	http://www.guidetypo3.com/uploads/pics/TYPO3_-_Choisir_TYPO3_-_CMS_libre_et_open_source_pour_entreprise.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/TYPO3_-_Choisir_TYPO3_-_CMS_libre_et_open_source_pour_entreprise.png	(from http://www.guidetypo3.com/page/3.html)
14:46:03	21748/21748	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:50%20GMT	http://www.guidetypo3.com/actualite/article/afficher-les-id-des-pages-en-backend.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/afficher-les-id-des-pages-en-backend.html	(from http://www.guidetypo3.com/page/4.html)
14:46:06	21137/21137	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:52%20GMT	http://www.guidetypo3.com/actualite/article/powermail-vidage-de-session.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/actualite/article/powermail-vidage-de-session.html	(from http://www.guidetypo3.com/page/4.html)
14:46:07	22802/22802	---M--	200	added ('OK')	image/png	date:Fri,%2004%20Mar%202011%2000:48:21%20GMT	http://www.guidetypo3.com/uploads/pics/powermail.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/pics/powermail.png	(from http://www.guidetypo3.com/page/4.html)
14:46:07	559/559	---M--	200	added ('OK')	image/gif	date:Sat,%2004%20Feb%202012%2021:04:53%20GMT	http://www.guidetypo3.com/fileadmin/images/jobs/clock.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/images/jobs/clock.gif	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:08	404/404	---M--	200	added ('OK')	image/png	etag:%22194-4c923bb0be580%22	http://www.guidetypo3.com/typo3/sysext/t3skin/images/flags/tn.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/images/flags/tn.png	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:08	19783/19783	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:57%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-confirme-typo3-cdi-tunis.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-confirme-typo3-cdi-tunis.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:08	406/406	---M--	200	added ('OK')	image/png	etag:%22196-4c923b787a0c0%22	http://www.guidetypo3.com/typo3/sysext/t3skin/images/flags/fr.png	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3/sysext/t3skin/images/flags/fr.png	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:11	21460/21460	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:58%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-typo3-confirme-cdd-paris.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-typo3-confirme-cdd-paris.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:12	19124/19124	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:58%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-typo3-interim-paris.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-typo3-interim-paris.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:13	20810/20810	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:59%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-web-expert-en-typo3-freelance-tunis.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-web-expert-en-typo3-freelance-tunis.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:15	22622/22622	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:43:59%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-web-responsable-projet-cdi-montpellier.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-web-responsable-projet-cdi-montpellier.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:16	21043/21043	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:02%20GMT	http://www.guidetypo3.com/offres-demploi/article/developpeur-web-typo3-cdi-tunis.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/offres-demploi/article/developpeur-web-typo3-cdi-tunis.html	(from http://www.guidetypo3.com/offres-demploi.html)
14:46:17	178/178	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:49:02%20GMT	http://www.guidetypo3.com/uploads/tx_templavoila/tt_news_3.0.1.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_templavoila/tt_news_3.0.1.gif	(from http://www.guidetypo3.com/extensions/news-tt-news.html)
14:46:18	194/194	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:48:57%20GMT	http://www.guidetypo3.com/uploads/tx_templavoila/felogin_1.3.0.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_templavoila/felogin_1.3.0.gif	(from http://www.guidetypo3.com/extensions/frontend-login-for-website-users-felogin.html)
14:46:19	2252/2252	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202011%2022:45:46%20GMT	http://www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.scrollTo-1.4.2-min.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.scrollTo-1.4.2-min.js	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:21	57254/57254	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202011%2022:45:45%20GMT	http://www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery-1.3.2.min.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery-1.3.2.min.js	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:21	1552/1552	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202011%2022:45:46%20GMT	http://www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.localscroll-1.2.7-min.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.localscroll-1.2.7-min.js	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:21	1909/1909	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202011%2022:45:47%20GMT	http://www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.serialScroll-1.2.1-min.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/tan3_glider/res/jquery.serialScroll-1.2.1-min.js	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:21	3457/3457	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Mar%202011%2022:45:44%20GMT	http://www.guidetypo3.com/typo3conf/ext/tan3_glider/res/glider.js	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/typo3conf/ext/tan3_glider/res/glider.js	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:22	1282/1282	---M--	200	added ('OK')	text/css	date:Thu,%2003%20Mar%202011%2022:33:43%20GMT	http://www.guidetypo3.com/fileadmin/templates/templates_ext/glider/glider6css.css	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/fileadmin/templates/templates_ext/glider/glider6css.css	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:22	207/207	---M--	200	added ('OK')	image/gif	date:Fri,%2004%20Mar%202011%2000:48:59%20GMT	http://www.guidetypo3.com/uploads/tx_templavoila/realurl_1.8.1.gif	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_templavoila/realurl_1.8.1.gif	(from http://www.guidetypo3.com/extensions/realurl-speaking-paths-for-typo3-realurl.html)
14:46:28	121903/121903	---M--	200	added ('OK')	image/jpeg	date:Sat,%2014%20May%202011%2022:59:16%20GMT	http://www.guidetypo3.com/uploads/RTEmagicC_typo3-langue-en.jpg.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/RTEmagicC_typo3-langue-en.jpg.jpg	(from http://www.guidetypo3.com/trucs-et-astuces/article/gestion-des-langues-sous-typo3.html)
14:46:29	26355/26355	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:16%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/titre-des-news-dans-le-fil-dariane.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/titre-des-news-dans-le-fil-dariane.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/verifier-un-site-sur-google.html)
14:46:30	22608/22608	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:17%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/configuration-de-lextension-news-feedit.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/configuration-de-lextension-news-feedit.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/1.html)
14:46:31	23513/23513	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:19%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/inserer-un-code-highlight-dans-un-article-tt-news.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/inserer-un-code-highlight-dans-un-article-tt-news.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/1.html)
14:46:34	22440/22440	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:20%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/conditions-typoscript.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/conditions-typoscript.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/1.html)
14:46:35	20607/20607	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:21%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/mise-a-jour-de-typo3-version-444-438-et-4215.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/mise-a-jour-de-typo3-version-444-438-et-4215.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/1.html)
14:46:36	22507/22507	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:22%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/menu-des-pages-avec-icones.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/menu-des-pages-avec-icones.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/2.html)
14:46:38	20221/20221	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:24%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/recuperer-ladresse-ip-dans-une-formulaire-de-contact.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/recuperer-ladresse-ip-dans-une-formulaire-de-contact.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/2.html)
14:46:39	22002/22002	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:25%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/changer-le-mail-de-lexpediteur.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/changer-le-mail-de-lexpediteur.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/2.html)
14:46:41	20467/20467	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:27%20GMT	http://www.guidetypo3.com/trucs-et-astuces/article/gerer-le-cache-sous-typo3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/article/gerer-le-cache-sous-typo3.html	(from http://www.guidetypo3.com/trucs-et-astuces/page/2.html)
14:46:43	25930/25930	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:30%20GMT	http://www.guidetypo3.com/trucs-et-astuces/page/1/article/ajouter-un-shortcut-icon.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/page/1/article/ajouter-un-shortcut-icon.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/ajouter-un-shortcut-icon.html)
14:46:44	23267/23267	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:30%20GMT	http://www.guidetypo3.com/trucs-et-astuces/page/2/article/ajouter-un-shortcut-icon.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/page/2/article/ajouter-un-shortcut-icon.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/ajouter-un-shortcut-icon.html)
14:46:46	25910/25910	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:31%20GMT	http://www.guidetypo3.com/trucs-et-astuces/page/1/article/inserer-des-flux-rss.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/page/1/article/inserer-des-flux-rss.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/inserer-des-flux-rss.html)
14:46:49	23251/23251	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:34%20GMT	http://www.guidetypo3.com/trucs-et-astuces/page/2/article/inserer-des-flux-rss.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/trucs-et-astuces/page/2/article/inserer-des-flux-rss.html	(from http://www.guidetypo3.com/trucs-et-astuces/article/inserer-des-flux-rss.html)
14:46:54	87133/87133	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202012%2018:38:47%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/sommet_01.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/sommet_01.jpg	(from http://www.guidetypo3.com/en.html)
14:46:54	21224/21224	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:40%20GMT	http://www.guidetypo3.com/en/news/article/demarrage-de-la-t3uni13.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/news/article/demarrage-de-la-t3uni13.html	(from http://www.guidetypo3.com/en.html)
14:46:58	34334/34334	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:44%20GMT	http://www.guidetypo3.com/en/page/1.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/page/1.html	(from http://www.guidetypo3.com/en.html)
14:46:59	56858/56858	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202012%2018:38:47%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/extensions_01.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/extensions_01.jpg	(from http://www.guidetypo3.com/en.html)
14:46:59	34666/34666	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:44%20GMT	http://www.guidetypo3.com/en/page/2.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/page/2.html	(from http://www.guidetypo3.com/en.html)
14:47:03	98177/98177	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Jan%202012%2018:38:47%20GMT	http://www.guidetypo3.com/uploads/tx_t3sjslidernews/actu_01.jpg	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/uploads/tx_t3sjslidernews/actu_01.jpg	(from http://www.guidetypo3.com/en.html)
14:47:03	34372/34372	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:48%20GMT	http://www.guidetypo3.com/en/page/3.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/page/3.html	(from http://www.guidetypo3.com/en.html)
14:47:03	28832/28832	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:50%20GMT	http://www.guidetypo3.com/en/page/4.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/page/4.html	(from http://www.guidetypo3.com/en.html)
14:47:06	28284/28284	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:51%20GMT	http://www.guidetypo3.com/en/suggest-a-job-offer.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/suggest-a-job-offer.html	(from http://www.guidetypo3.com/en.html)
14:47:09	20433/20433	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:54%20GMT	http://www.guidetypo3.com/en/job-offers.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/job-offers.html	(from http://www.guidetypo3.com/en.html)
14:47:10	19023/19023	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:58%20GMT	http://www.guidetypo3.com/en/extensions/news-tt-news.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/extensions/news-tt-news.html	(from http://www.guidetypo3.com/en/extensions.html)
14:47:11	18526/18526	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:44:58%20GMT	http://www.guidetypo3.com/en/extensions/frontend-login-for-website-users-felogin.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/extensions/frontend-login-for-website-users-felogin.html	(from http://www.guidetypo3.com/en/extensions.html)
14:47:14	28140/28140	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:00%20GMT	http://www.guidetypo3.com/en/extensions/realurl-speaking-paths-for-typo3-realurl.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/extensions/realurl-speaking-paths-for-typo3-realurl.html	(from http://www.guidetypo3.com/en/extensions.html)
14:47:15	21180/21180	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:02%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/disable-javascript-in-powermail.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/disable-javascript-in-powermail.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:15	22413/22413	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:04%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/typoscript-change-default-doctype.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/typoscript-change-default-doctype.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:17	21118/21118	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:04%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/typoscript-create-a-link-with-typolink.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/typoscript-create-a-link-with-typolink.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:18	20245/20245	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:05%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/typoscript-change-the-body-tag.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/typoscript-change-the-body-tag.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:19	22844/22844	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:07%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/typoscript-insert-a-plugin-in-all-the-pages.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/typoscript-insert-a-plugin-in-all-the-pages.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:21	21058/21058	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:07%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/article/check-a-website-with-google.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/article/check-a-website-with-google.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:23	25570/25570	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:09%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/page/1.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/page/1.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:24	22923/22923	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:11%20GMT	http://www.guidetypo3.com/en/tips-and-tricks/page/2.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tips-and-tricks/page/2.html	(from http://www.guidetypo3.com/en/tips-and-tricks.html)
14:47:25	23442/23442	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:13%20GMT	http://www.guidetypo3.com/en/tutorials/article/typo3-package.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/typo3-package.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:27	24686/24686	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:14%20GMT	http://www.guidetypo3.com/en/tutorials/article/installation-mode-123.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/installation-mode-123.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:27	24459/24459	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:14%20GMT	http://www.guidetypo3.com/en/tutorials/article/managing-the-tree.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/managing-the-tree.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:28	24393/24393	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:15%20GMT	http://www.guidetypo3.com/en/tutorials/article/different-types-of-pages-and-content.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/different-types-of-pages-and-content.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:29	24230/24230	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:16%20GMT	http://www.guidetypo3.com/en/tutorials/article/configuring-the-administrator-system.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/configuring-the-administrator-system.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:30	23026/23026	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:17%20GMT	http://www.guidetypo3.com/en/tutorials/article/pages-security.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/pages-security.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:31	21152/21152	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:18%20GMT	http://www.guidetypo3.com/en/tutorials/article/managing-contents.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/managing-contents.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:32	21142/21142	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:18%20GMT	http://www.guidetypo3.com/en/tutorials/article/formatting-text.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/formatting-text.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:32	22901/22901	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:19%20GMT	http://www.guidetypo3.com/en/tutorials/article/managing-links.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/managing-links.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:33	21150/21150	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:20%20GMT	http://www.guidetypo3.com/en/tutorials/article/managing-images.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/managing-images.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:35	21162/21162	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:21%20GMT	http://www.guidetypo3.com/en/tutorials/article/pages-and-content-translation.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/pages-and-content-translation.html	(from http://www.guidetypo3.com/en/tutorials.html)
14:47:36	21148/21148	---MC-	200	added ('OK')	text/html	date:Thu,%2028%20Nov%202019%2013:45:22%20GMT	http://www.guidetypo3.com/en/tutorials/article/typoscript-language.html	C:/My%20Web%20Sites/TYPO3/www.guidetypo3.com/en/tutorials/article/typoscript-language.html	(from http://www.guidetypo3.com/en/tutorials.html)
